id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
883717666391932261,"Pet Friendly, comfy 2 BR in Bishop Arts!",10409068,Joshua,,District 1,32.739693165105535,-96.86956860161901,Entire home/apt,121,2,21,2024-04-21,1.54,3,29,19,
883989233517874716,Luxury All Amenity Loft W Pool!,435246895,Bryan,,District 14,32.802436372769264,-96.8054358392723,Entire home/apt,480,20,0,,,1,365,0,
884119427336597551,Group Buyout | 4 Townhouses | Close to Everything,270320740,Michael,,District 2,32.80795,-96.82328,Entire home/apt,3368,3,0,,,5,45,0,
884156926894100381,Elegant 1BR | Bishop Arts | No Cleaning Fee - C,483533116,Paul,,District 1,32.74976226061338,-96.84961667666083,Entire home/apt,140,1,35,2024-05-27,2.60,32,361,33,
884166331450478698,Trinity Luxe: 3BR Downtown Gem,199976747,Kevin,,District 6,32.776294074978885,-96.83833950899407,Entire home/apt,245,3,24,2024-05-22,1.88,1,159,21,
884180626215005309,warm minimalist cozy townhouse.,67175658,Martina,,District 11,32.93618290837158,-96.8165931356047,Entire home/apt,450,30,0,,,1,365,0,
884320062054043615,Chic Modern Condo in N. Dallas,198075874,Asaf,,District 11,32.935953661178885,-96.75828600261394,Entire home/apt,146,2,1,2024-04-08,0.41,1,71,1,
884845210782029596,Luxury Living - Uptown Dallas - Sleeps 8!,69104106,Elena,,District 2,32.81766163262633,-96.78149413372704,Entire home/apt,395,3,23,2024-05-05,1.90,1,290,23,
885343529841961831,Stylish 1BR FREEParking KING Bed W/D DartTrain 363,208211009,Ashleigh,,District 2,32.787205020192765,-96.78210149203919,Entire home/apt,97,1,31,2024-06-15,2.83,3,219,31,
885343671824219503,Parking| King-BaylorMed|Gym| Wi-Fi| W/D|-365,208211009,Ashleigh,,District 2,32.78637310253905,-96.78255890124106,Entire home/apt,105,1,30,2024-06-02,2.30,3,228,28,
885674338987413916,2BR Pool Open & Gym FreeParking-DART Train W/D-203,208211009,Ashleigh,,District 2,32.78569369230101,-96.78060896642657,Entire home/apt,175,1,39,2024-05-10,3.01,3,207,35,
885839724843624197,!Large Yard|Family&Group Friendly|10min>DT Dallas!,423333668,Gianpaul,,District 6,32.78340756940714,-96.87960167298235,Entire home/apt,451,2,28,2024-05-12,2.16,1,169,24,
886480937451045500,Citizen Nomad: a Desert Retreat in the city,6108970,Citizen Nomad,,District 2,32.870199409650645,-96.85478734654708,Entire home/apt,177,1,18,2024-06-16,1.50,7,6,18,
886507727174270783,Spacious Dallas Retreat!,53973249,Brandon,,District 7,32.75882850624326,-96.77858565654944,Entire home/apt,172,1,13,2024-06-16,1.02,1,77,10,
886884391972318292,Spacious Condo Heart Of Uptown,513112230,Taylor,,District 13,32.87009854318715,-96.76637170121707,Entire home/apt,113,2,0,,,1,320,0,
886978632758641598,Hello Gorgeous Flat near Downtown!,57933646,Vera,,District 2,32.79581159889183,-96.76953505116137,Entire home/apt,80,1,71,2024-06-09,5.23,18,276,61,
887011405293490436,La casa de los Abuelos,191464070,Saturnino,,District 4,32.71947972600256,-96.81599669158459,Entire home/apt,76,1,146,2024-06-14,10.87,1,278,138,
887123473518577130,Stylish Condo : Near Greenville Ave Restaurants,468700502,Amy,,District 14,32.850280129097,-96.76238587656816,Entire home/apt,78,30,13,2024-04-22,1.27,2,230,13,
887609230510466171,Urban Oasis in Dallas (2-Bedroom),410141,Andrew,,District 14,32.8484207,-96.7663098,Entire home/apt,102,28,22,2024-04-16,2.10,1,193,22,
887714473019917476,Unique Lux Condo w/resort pool,23916014,Braden,,District 14,32.81011420590662,-96.75641426255704,Entire home/apt,123,5,2,2023-09-24,0.19,83,288,2,
887902893563759366,Modern Town Home-Downtown View no.1,513670757,Charaka,,District 1,32.751575270560984,-96.80995891322112,Entire home/apt,202,1,36,2024-06-14,2.83,10,186,33,
887908379463418256,Downtown Dallas - Downtown Views no.2,513670757,Charaka,,District 1,32.75195,-96.81174,Entire home/apt,196,1,28,2024-05-20,2.32,10,191,28,
888011876114735564,Uptown Dallas French Chateau,161628083,Darya,,District 14,32.79797980012968,-96.79655117565945,Entire home/apt,574,2,20,2024-05-29,2.16,1,344,20,
889237328027786142,Three Beds & Free Parking-3 mins from Baylor Med,464462248,Let Them Stay Rentals,,District 2,32.7971,-96.77586,Entire home/apt,108,1,31,2024-06-17,2.33,12,358,27,
889294259963450341,North Dallas location: Near everything,514326653,Gloria,,District 11,32.93849389317285,-96.75504807321174,Private room,55,1,15,2024-03-24,1.27,2,89,15,
889355936757166373,Stylish Modern Downtown Rooftop no.3,513670757,Charaka,,District 1,32.75294667032876,-96.81182296614391,Entire home/apt,207,1,10,2024-06-02,0.80,10,188,7,
889358844478831324,Downtown Townhome - Skyline no.4,513670757,Charaka,,District 1,32.75358,-96.80999,Entire home/apt,209,1,12,2024-05-21,0.98,10,190,11,
889362414125699514,Stunning Modern & Spacious no.10,513670757,Charaka,,District 1,32.75169,-96.81191,Entire home/apt,160,1,10,2024-06-11,0.79,10,193,8,
889364556252693143,2 King Master Suites With Office no.9,513670757,Charaka,,District 1,32.75350379927112,-96.81119584879664,Entire home/apt,168,1,14,2024-06-08,1.14,10,198,13,
889367553008849581,Downtown Skyline View no.8,513670757,Charaka,,District 1,32.753643974108975,-96.81162118001873,Entire home/apt,195,1,8,2024-05-31,0.66,10,187,8,
889370050048194341,Clean & Modern - Rooftop Deck no.7,513670757,Charaka,,District 1,32.753650371359086,-96.81113657513968,Entire home/apt,178,1,1,2024-02-16,0.24,10,195,1,
889372201412136147,Downtown Skyline View no.6,513670757,Charaka,,District 1,32.75171678326699,-96.81185907920214,Entire home/apt,167,1,29,2024-05-27,2.28,10,190,26,
889374715851876121,Stunning Modern & Spacious no.5,513670757,Charaka,,District 1,32.75171548527015,-96.81027978812229,Entire home/apt,173,1,4,2024-06-02,0.31,10,179,2,
889693021497391310,Opulence is a way of life,160107880,Jazmin,,District 14,32.79089,-96.80767,Entire home/apt,240,1,9,2024-06-14,0.68,1,241,8,
889847430483807792,Comfortable Craftsman,513267579,Backbone,,District 1,32.74428,-96.8665,Entire home/apt,103,2,43,2024-06-03,3.26,1,308,39,
890051046207827445,Apartment near Galleria Mall,514478644,Malcolm,,District 11,32.93438202203739,-96.81596737353244,Entire home/apt,110,1,2,2023-09-03,0.19,1,248,2,
890098119679492572,Teal Loft | City View+King Bed+Gym+Free Parking,194305806,Avalux,,District 2,32.78684801139082,-96.7824598790933,Entire home/apt,112,1,48,2024-06-02,3.56,2,135,39,
890186806516291123,Fully Renovated Home | Covered Parking |Fast Wi-Fi,216285444,Sony,,District 11,32.930417,-96.7677452,Entire home/apt,199,30,7,2024-03-31,0.80,1,125,7,
890561728258056315,Luxury Suite Downtown - Victory Park,31542406,Bill,,District 2,32.78668763066899,-96.80893294246947,Private room,70,1,27,2024-06-15,2.04,2,1,23,
890823170402833737,"New luxury, Modern Dallas Home",504607404,Michael,,District 3,32.67704293207638,-96.7939363645764,Entire home/apt,189,2,26,2024-05-27,2.07,1,154,25,
891490884050008768,Dream Home NOT Townhome - East Dallas,429952199,Kayli,,District 2,32.7953,-96.771,Entire home/apt,332,1,41,2024-06-07,3.06,37,175,39,
891533365370849295,Darling Dallas Home,136981335,Erica,,District 6,32.79088,-96.8869,Entire home/apt,117,1,49,2024-06-16,3.85,1,300,46,
891592857681238422,Charming Room with Private Entrance in Dallas,37853441,Azar,,District 2,32.79450431071974,-96.77562664860787,Private room,51,30,18,2024-05-03,1.38,15,51,15,
891615923229278530,Apartment in Dallas,43028782,Corey,,District 14,32.80241,-96.79142,Entire home/apt,108,1,28,2024-05-20,2.10,1,180,27,
892082647447108954,"Prime Location! Onsite Pool, Parking!",501999514,RoomPicks,,District 2,32.81543976324585,-96.86566827906141,Entire home/apt,999,1,0,,,61,362,0,
892083710785569409,Luxury Oasis Rooftop Townhouse w/ 2 King Bedrooms,447637146,Nyeshia,,District 2,32.76961,-96.79104,Entire home/apt,,1,18,2024-02-18,1.41,2,0,16,
892107408365629111,Near Downtown Dallas - The Dapper Charm,10901678,Vera,,District 2,32.79794,-96.76778,Entire home/apt,88,1,85,2024-06-03,6.41,24,291,73,
892149770638344433,Luxury Katy trail living,514917716,Michaela,,District 14,32.8211364,-96.78954440000001,Entire home/apt,171,14,0,,,1,89,0,
892223779315204951,The Heart of Dallas Adventures!,514933876,Joy,,District 2,32.79527201226654,-96.7741966720217,Entire home/apt,89,3,11,2023-10-22,0.85,6,169,7,
892749262114295117,"Dream Home NOT Townhome - Lakewood, Greenville Ave",429952199,Kayli,,District 14,32.82052037425403,-96.76862970645278,Entire home/apt,404,2,13,2024-05-27,1.05,37,358,11,
892766075085606549,"Vintage 2BR, Oak Lawn, UTSW D7",9124824,Kevin,,District 2,32.81155,-96.81634,Entire home/apt,43,30,2,2024-03-31,0.28,14,339,2,
892882014032870151,"""A Home 4 All"" | Lots of Goodies | Free Parking",510708913,SH Global Services,,District 2,32.79722380044945,-96.77512140437268,Entire home/apt,88,1,35,2024-06-03,2.73,1,48,32,
893488737578632480,Bishop Arts/Winnetka Heights Gem,509923141,Lelan,,District 1,32.7353033,-96.8405123,Entire home/apt,67,1,33,2024-06-09,2.49,1,159,31,
893730892033383747,"Spacious, Comfortable & Convenient to Everything",9892104,Robert,,District 13,32.8665565,-96.7969759,Entire home/apt,285,5,0,,,1,323,0,
893806830721887763,Gated Community*Stylish&Updated GEM*Fast Wifi,60291103,Rivers Retreats Properties,,District 11,32.9355984,-96.8062009,Entire home/apt,85,30,4,2024-03-03,0.33,4,297,4,
894048953620471599,Japanese Zen 1BR | Bishop Arts No Cleaning Fee - D,483533116,Paul,,District 1,32.75015946371479,-96.84931679524573,Entire home/apt,157,1,35,2024-05-09,2.71,32,356,34,
894480585459506178,"Cozy, quiet, and safe 1bdr/1bth",515453237,Chante,,District 2,32.803169635752994,-96.73291013386832,Private room,56,2,20,2024-06-08,1.84,1,85,20,
894501628610969256,Good vibes,62476323,Jennifer,,District 10,32.9077675,-96.7409552,Entire home/apt,82,28,18,2024-06-01,2.37,4,319,18,
894506555151320971,Urban Cabin | 15 Minutes to Downtown | Sleeps 8,39479705,Madison,,District 3,32.70254138688941,-96.87835639821529,Entire home/apt,279,1,15,2024-05-13,1.27,1,31,15,
894933317771942560,Bright 2 Bedroom Apartment in Amenity Building,423884185,Dallas Urby,,District 6,32.79664,-96.8211,Entire home/apt,347,5,23,2024-06-01,1.91,6,350,23,
894970926071923566,Sunset House - Luxury Pool and Hot Tub Retreat,83410103,Mj,,District 1,32.74354,-96.85806,Entire home/apt,303,2,46,2024-06-09,3.56,1,302,42,
895002311346207916,Amazing Home near Deep Ellum + 2 Guesthouses!,509457331,Skyrun Dallas,,District 2,32.79387,-96.775186699999,Entire home/apt,743,1,6,2024-05-13,0.49,21,46,5,
895059112610017823,Modern|1bdroom|Downtown|farmerMarket|Stay,366713392,Aysia,,District 2,32.777228483463254,-96.79201146604711,Entire home/apt,121,1,56,2024-05-16,4.26,3,257,52,
896078573033392094,"Beautiful, Spacious Home Steps from Bishop Arts!",515766403,Michael,,District 1,32.75358401884439,-96.826993789353,Entire home/apt,218,1,34,2024-06-06,2.73,1,61,32,
896143346229429639,Stylish 1BR | Pool | Gym | Free Parking |Workspace,515779717,Austin,,District 2,32.81991,-96.83448,Entire home/apt,117,2,34,2024-06-02,3.04,10,356,34,
896381945079767545,Spacious Condo Downtown Dallas,174814137,Snook,,District 2,32.778198141457985,-96.79996764722107,Entire home/apt,81,1,39,2024-05-19,3.11,2,295,38,
896587012591662268,Stylish and Cozy Near Love-Field | King/Queen Beds,515898537,Barkha,,District 6,32.8787984,-96.8574868,Entire home/apt,300,1,54,2024-06-17,4.21,4,355,48,
896928948824177999,Vacation is Calling! Pets Allowed & Free  Parking!,501999514,RoomPicks,,District 11,32.88764549436204,-96.77237237715131,Entire home/apt,155,1,9,2024-05-19,0.83,61,364,9,
896929083084203013,Stylish & Convenient Hotel near SMU! Pets Allowed,501999514,RoomPicks,,District 11,32.88735310813602,-96.77009646021958,Entire home/apt,155,1,2,2024-03-24,0.25,61,364,2,
896930040085510379,"Best Place to Unwind! Free  Parking, Pets Allowed!",501999514,RoomPicks,,District 11,32.88778753785719,-96.77096235497393,Entire home/apt,185,1,0,,,61,361,0,
896931158908950384,Stylish & Convenient Hotel! 1BR Suite with Balcony,501999514,RoomPicks,,District 11,32.88626,-96.77016,Entire home/apt,295,1,0,,,61,363,0,
896932124406468925,"Pleasant Stay! Comfortable 1BR Suite, Onsite Pool!",501999514,RoomPicks,,District 11,32.88651891058191,-96.77019717473598,Entire home/apt,295,1,0,,,61,363,0,
896933363828116187,"Affordable Getaway! Outdoor Pool, Free Parking!",501999514,RoomPicks,,District 11,32.887912187666,-96.77090283620313,Entire home/apt,295,1,0,,,61,363,0,
896943969257228127,"Look No Further! Onsite Pool, Pets are Welcome!",501999514,RoomPicks,,District 11,32.88758,-96.77054,Entire home/apt,155,1,6,2024-05-28,0.68,61,349,6,
896944429834109153,"Pet-friendly Hotel! Pool, Complimentary Parking!",501999514,RoomPicks,,District 11,32.88782,-96.77152,Entire home/apt,230,1,0,,,61,351,0,
896944561158927269,"Pleasant Stay! Pet-friendly, Pool, Free Parking!",501999514,RoomPicks,,District 11,32.8861,-96.77223,Entire home/apt,180,1,15,2024-06-07,1.33,61,347,15,
896952120805980399,"Pet-friendly Hotel! Outdoor Pool, Free Parking!",501999514,RoomPicks,,District 11,32.88738,-96.77215,Entire home/apt,240,1,0,,,61,363,0,
896952238937720653,"Prime Location! Pool, Pet-friendly, Free Parking!",501999514,RoomPicks,,District 11,32.885769527843074,-96.77178661078575,Entire home/apt,240,1,1,2024-01-21,0.20,61,363,1,
896952402796736864,"Comfort & Convenient Hotel! Pool, Pets Allowed!",501999514,RoomPicks,,District 11,32.88559,-96.77151,Entire home/apt,240,1,0,,,61,363,0,
896952925067054167,"Relax and Recharge! TWO Modern Units, Free Parking",501999514,RoomPicks,,District 11,32.88555974443698,-96.77147951305027,Entire home/apt,355,1,0,,,61,364,0,
896953126388343399,"You Found it! TWO Comfortable Units, Free Parking!",501999514,RoomPicks,,District 11,32.88616073144743,-96.77033040857523,Entire home/apt,355,1,0,,,61,364,0,
896953251136058279,"TWO Pet-friendly Units, Complimentary Parking!",501999514,RoomPicks,,District 11,32.88761658822575,-96.77019706983042,Entire home/apt,355,1,0,,,61,364,0,
896953863511312227,"Two Relaxing Units, Free Parking, Pets Allowed!",501999514,RoomPicks,,District 11,32.88564310941173,-96.77162794678593,Entire home/apt,410,1,0,,,61,361,0,
896954077144697198,"Pleasant Stay! 2 Pet-friendly Units, Free Parking!",501999514,RoomPicks,,District 11,32.88723404548641,-96.77219808380966,Entire home/apt,410,1,0,,,61,361,0,
896954320514343747,"Rare Find! 2 Comfortable Units, Pool, Free Parking",501999514,RoomPicks,,District 11,32.886172842681454,-96.77037910282263,Entire home/apt,410,1,2,2023-07-03,0.16,61,361,1,
896954637068384777,"Rare Find! 4 Relaxing Units, Free Parking, Pool!",501999514,RoomPicks,,District 11,32.88755,-96.77239,Entire home/apt,660,1,0,,,61,360,0,
896954902336165615,"4 Comfortable Units, Pet-friendly, Free Parking!",501999514,RoomPicks,,District 11,32.886302207298684,-96.77002063286452,Entire home/apt,710,1,2,2024-06-16,2,61,364,2,
896955255638560134,"Relax & Unwind! 3 Pet-friendly Units, Free Parking",501999514,RoomPicks,,District 11,32.88774,-96.77217,Entire home/apt,550,1,2,2024-06-16,0.21,61,361,2,
896955532447747160,"Look No More! THREE Relaxing Units, Free Parking!",501999514,RoomPicks,,District 11,32.88582227670203,-96.77201753327529,Entire home/apt,535,1,1,2024-01-01,0.17,61,364,1,
897167501644404938,TCH - 4BR/3BA Home in Dallas - Sun,33134383,David,,District 10,32.92394,-96.70616,Entire home/apt,245,30,0,,,9,169,0,
897167654092301549,TCH - 4BR/3.5BA Home with Pool in Dallas - RCT,33134383,David,,District 12,32.96662705834841,-96.7999505230515,Entire home/apt,325,30,0,,,9,169,0,
897195838307902496,A getaway in the Art District,437893436,Jailyn,,District 14,32.7905167,-96.7878516,Entire home/apt,97,2,10,2024-05-26,2.91,1,48,10,
897411589341480857,Lower Greenville fully furnished studio,446957555,Herbert,,District 2,32.8053476,-96.77207659999999,Entire home/apt,77,1,6,2023-12-29,0.47,8,138,5,
897694509339988399,Gorgeous 3 Bedroom Modern Home w/ POOL & DECK!,442994570,Todd,,District 9,32.84247301373897,-96.70173272792043,Entire home/apt,200,30,1,2023-05-28,0.08,24,292,0,
897704542906058531,Affordable 2B2BA APT 1000 MB Wi-Fi/POOL/Parking,174786162,Vivian,,District 1,32.74857508381579,-96.8503591103793,Entire home/apt,254,1,50,2024-04-24,3.85,1,141,46,
897976870232863528,Private Room,482245945,India,,District 8,32.71590027714131,-96.69839779427647,Private room,49,2,0,,,1,364,0,
898130928139608940,Uptown Dallas Modern 1 bedroom!,381081250,Mike,,District 2,32.80935,-96.79016,Entire home/apt,100,1,69,2024-06-05,5.29,1,70,63,
898193655317249296,Serene East Dallas Apartment with Blazing Wi-Fi,311073918,Shiroh,,District 2,32.80261,-96.77845,Entire home/apt,91,2,6,2024-01-01,0.56,7,236,6,
898472403158729894,Villa Rosa: Cozy 2BR Near DT AAC Dos XX Deep Ellum,187349462,Rosie,,District 2,32.79434,-96.75623,Entire home/apt,133,2,13,2024-06-02,1.40,1,94,13,
898528898643451123,City Chic: Dallas Downtown Haven,377806153,Daphney,,District 2,32.7920594,-96.7727144,Entire home/apt,246,2,14,2024-06-18,1.23,1,161,14,
899177892410529909,Large 2BR home near Downtown Dallas,439019396,Cassandra,,District 7,32.780281907817475,-96.71020860789544,Entire home/apt,162,3,8,2024-04-21,0.79,10,253,8,
899248352604294334,$3000 House 2 bedrooms in Bishop Arts District,204248794,Dameon,,District 1,32.75291,-96.82951,Entire home/apt,100,30,0,,,1,364,0,
899279993535181553,Swiss Avenue Luxury Loft,23916014,Braden,,District 14,32.81145648245426,-96.75601502687243,Entire home/apt,115,5,10,2024-06-03,1.29,83,312,10,
899281978075430564,Stylish Condo near Downtown,23916014,Braden,,District 2,32.79746560173352,-96.76930369515485,Entire home/apt,91,5,5,2024-05-10,0.44,83,235,5,
899400510871551142,Love Sleek 1BR Suite | Free Parking | Pool | Gym,119531958,Bo And Joy,,District 2,32.82716,-96.84796,Entire home/apt,65,1,40,2024-06-02,3.26,19,113,39,
899663160265350980,The East Dallas Escape,516617730,Fitzhugh Family,,District 2,32.80763693353917,-96.77763799325409,Entire home/apt,82,2,6,2023-12-31,0.51,8,319,6,
899956386317557209,"Luxury Abode - Modern, central, high-end home",36886293,Asuquo,,District 6,32.77402399507277,-96.83717966125735,Entire home/apt,182,3,22,2024-04-13,1.76,5,288,20,
900093655858821485,Elegant 1BR | Bishop Arts | No Cleaning Fee - E,483533116,Paul,,District 1,32.74809010106702,-96.85064257387486,Entire home/apt,148,1,27,2024-04-15,2.09,32,360,25,
900163200293452301,another amazing downtown view no.2,429952199,Kayli,,District 1,32.753493535898905,-96.81145282188967,Entire home/apt,187,1,26,2024-06-15,2.04,37,189,24,
900223711914667823,Comfortable Room with Private Entrance in Dallas,37853441,Azar,,District 2,32.7927,-96.7739,Private room,49,30,12,2024-04-30,0.97,15,72,11,
